V1,V2,V3
10.993428306022466,20.57148586999452,0.8865790511993483
9.723471397657631,19.026297472549903,0.49071492456679705
11.295377076201385,22.248039635876,0.7128828798510229
13.046059712816051,25.289842156410483,0.9280396606282612
9.531693250553328,18.902100789440645,-0.6081918281455401
9.531726086101639,19.467503029017816,-0.670937948364831
13.158425631014783,28.203037163240097,-0.6855753170009358
11.534869458305817,23.244316729443472,0.16960406904018516
9.061051228130095,18.379652846982953,0.12874864779164258
11.08512008717193,22.095794258577694,1.9635887032104435
9.073164614375075,16.22755801345111,1.2448308629961047
9.068540492859487,18.110567110269756,0.5810397578149087
10.48392454313207,21.028079296205163,0.44688577677608854
6.173439510684404,14.810121133854095,-0.9059254305897441
6.5501643349739345,12.907967705166746,-0.06145413992961116
8.875424941518055,18.052397225369724,0.2287109390798271
7.974337759331153,15.913963748957062,-0.3690567224161643
10.628494665190548,20.088311292761563,0.4659297154397617
8.183951848957578,17.51072651243018,-0.8140931811720624
7.175392597329417,15.102718227345607,-0.33502944665022544
12.931297537843108,26.65362702272926,0.7618133098152318
9.548447399026928,18.187507343259117,-0.47893886889850434
10.135056409375848,21.672907129687793,-0.3582670602807924
7.150503627573086,12.899156192353892,-0.1054324041986856
8.911234550949635,18.40932619569954,-0.5293944797948513
10.221845179419732,22.634145984649443,-0.550752514421306
7.698012845155395,14.4054893651801,0.5274081721130759
10.751396036691343,20.936494343779913,-0.2557235241632664
8.79872262016239,17.697096605412423,-0.4074775371738049
9.416612500413446,18.329749346710695,0.5915367015254367
8.796586775541206,16.042510120016278,0.4101483996744987
13.704556369017876,27.47767571284178,0.07394780738797348
9.973005550524132,18.883707387322158,0.5539377768149598
7.884578142088199,16.24274871481158,-0.562596389120499
11.645089824206378,22.370755414178955,1.5316841617795636
7.5583127000579555,16.66655980513345,-0.45800769134976343
10.417727190009511,20.052201087682786,-0.620944647160685
6.080659752240448,11.839257988275222,0.25425791548755144
7.3436279022031385,15.500773021775947,-0.7376518410690289
10.393722471738247,19.55658062704254,1.0416488256150895
11.476933159990821,23.181326254585773,-0.5099903365184156
10.34273656237994,21.992615879042308,-0.7109395978746632
9.76870343522352,17.929923635885814,1.0562352567708415
9.397792608821423,18.98021907617515,0.3405606678189084
7.042956019265145,14.345794832778713,-0.7300896006520995
8.560311583210582,17.902446038198477,-0.5581620538091301
9.078722458080424,16.920494205282765,0.3810026998585638
12.11424445243783,22.908032291791386,0.33356369025528154
10.687236579136922,21.896414723890743,0.6217563373320989
6.473919689274532,13.24482405178225,0.05399851886388443
10.648167938789591,21.546828727925057,-0.7556884023404601
9.229835439167367,18.80611908783171,0.28570686877889967
8.646155999388082,16.612287277197673,1.401090459295562
11.223352577681736,22.678958852524474,0.40010578169507205
12.061999044991902,24.417070563282486,-0.9062212196263479
11.862560238232398,23.010769058438427,0.11505867258005828
8.321564953554724,18.508904418254204,-0.299431680979067
9.38157524829757,19.236983417506927,-0.5907511932652832
10.662526862807129,20.133750228411607,0.8175614626744393
11.951090254244718,24.558734117123265,0.059040222397754194
9.04165152430942,17.10862137839152,0.023875599324619967
9.628682046672365,20.044448697087184,-0.4233049799021268
7.787330051987944,16.73325568298329,-2.199931459538238
7.607586751838658,14.394491185325606,-0.10185266149128946
11.625051644788396,24.213479418821112,-0.6079721403187404
12.712480057141645,25.83774104121979,-0.8302820544506742
9.855979756839332,20.534019673673154,0.405175571968573
12.007065795784047,25.910924574222044,-1.6634671803072907
10.723272050095268,21.201155984187665,-0.09732818534705615
8.709760490789751,16.66578481722201,0.44223837082179124
10.722791211016828,20.55606799240813,1.1653938593458202
13.076073132931938,25.33633598089844,-0.3100259331070012
9.928347921780096,19.779594134146087,0.6201327307845323
13.129287311628012,26.599726598072667,-0.16545945689852817
4.760509791820511,9.797710382971042,-0.6290997251889852
11.643805008750448,24.11479326653692,-0.1825398873863773
10.174094136476343,20.361190164830592,0.09302890184778212
9.401985299068265,20.25750467529385,-1.0268754771580564
10.183521553071005,20.102386272904052,0.16722945911398812
6.024862170798214,14.769893508186048,-1.5527413817256894
9.560656224324976,19.74697979641496,-0.25607500125687904
10.714225143023492,20.571292729630702,0.7596441154686647
12.955788089483033,24.840683680904952,1.3284546571032325
8.963459563452705,18.409391542148597,-0.860143957035018
8.383012794213625,16.5425628031014,1.1782480799910584
8.996485912830927,18.706972319753945,-1.3330441468072962
11.830804235404148,24.134846095381842,-0.3125113598045646
10.657502219319369,21.242175525981864,0.33057305957072525
8.940479592465923,17.034165466863442,0.5638927929017187
11.026534866226712,20.538222507767557,0.4460738524326361
10.194155098696081,19.941795245325142,0.11919635085487215
11.937289981065778,24.730978756455027,-0.6746998644911522
8.595893812245295,17.405881368620793,-0.4017292505372072
9.344675706804464,17.44361263489694,1.0476704378665065
9.215783693735684,18.60474831332255,0.0919172800569332
7.072970103735763,14.531257587200363,-0.5391134874947459
10.592240554129152,20.30062367205717,0.8917286558171917
10.522110544359778,21.197946194665086,0.07678720746553999
10.010226913284923,20.078662545015845,0.37732670019648
9.530825733249706,17.91868116866879,0.8862995698771173
